run_label,record_kind,record_index,t,iteration,bx,tx,expected_small_block_cols,actual_small_block_cols,blkX,blkXmax,xidx,validXmin,validXmax,isValid,computed,final_write,index,value,total_computed_threads,total_final_writes,records_captured,records_truncated
injected,detail,549,0,999,11,113,-1748,2147481900,2147463420,2147463669,2147463533,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,550,0,999,11,114,-1748,2147481900,2147463420,2147463669,2147463534,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,551,0,999,11,115,-1748,2147481900,2147463420,2147463669,2147463535,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,552,0,999,11,116,-1748,2147481900,2147463420,2147463669,2147463536,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,553,0,999,11,117,-1748,2147481900,2147463420,2147463669,2147463537,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,554,0,999,11,118,-1748,2147481900,2147463420,2147463669,2147463538,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,555,0,999,11,119,-1748,2147481900,2147463420,2147463669,2147463539,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,556,0,999,11,120,-1748,2147481900,2147463420,2147463669,2147463540,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,557,0,999,11,121,-1748,2147481900,2147463420,2147463669,2147463541,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,558,0,999,11,122,-1748,2147481900,2147463420,2147463669,2147463542,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,559,0,999,11,123,-1748,2147481900,2147463420,2147463669,2147463543,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,560,0,999,11,124,-1748,2147481900,2147463420,2147463669,2147463544,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,561,0,999,11,125,-1748,2147481900,2147463420,2147463669,2147463545,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,562,0,999,11,126,-1748,2147481900,2147463420,2147463669,2147463546,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,563,0,999,11,127,-1748,2147481900,2147463420,2147463669,2147463547,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,564,0,999,11,64,-1748,2147481900,2147463420,2147463669,2147463484,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,565,0,999,11,65,-1748,2147481900,2147463420,2147463669,2147463485,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,566,0,999,11,66,-1748,2147481900,2147463420,2147463669,2147463486,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,567,0,999,11,67,-1748,2147481900,2147463420,2147463669,2147463487,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,568,0,999,11,68,-1748,2147481900,2147463420,2147463669,2147463488,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,569,0,999,11,69,-1748,2147481900,2147463420,2147463669,2147463489,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,570,0,999,11,70,-1748,2147481900,2147463420,2147463669,2147463490,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,571,0,999,11,71,-1748,2147481900,2147463420,2147463669,2147463491,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,572,0,999,11,72,-1748,2147481900,2147463420,2147463669,2147463492,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,573,0,999,11,73,-1748,2147481900,2147463420,2147463669,2147463493,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,574,0,999,11,74,-1748,2147481900,2147463420,2147463669,2147463494,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,575,0,999,11,75,-1748,2147481900,2147463420,2147463669,2147463495,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,576,0,999,11,76,-1748,2147481900,2147463420,2147463669,2147463496,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,577,0,999,11,77,-1748,2147481900,2147463420,2147463669,2147463497,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,578,0,999,11,78,-1748,2147481900,2147463420,2147463669,2147463498,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,579,0,999,11,79,-1748,2147481900,2147463420,2147463669,2147463499,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,580,0,999,11,80,-1748,2147481900,2147463420,2147463669,2147463500,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,581,0,999,11,81,-1748,2147481900,2147463420,2147463669,2147463501,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,582,0,999,11,82,-1748,2147481900,2147463420,2147463669,2147463502,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,583,0,999,11,83,-1748,2147481900,2147463420,2147463669,2147463503,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,584,0,999,11,84,-1748,2147481900,2147463420,2147463669,2147463504,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,585,0,999,11,85,-1748,2147481900,2147463420,2147463669,2147463505,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,586,0,999,11,86,-1748,2147481900,2147463420,2147463669,2147463506,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,587,0,999,11,87,-1748,2147481900,2147463420,2147463669,2147463507,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,588,0,999,11,88,-1748,2147481900,2147463420,2147463669,2147463508,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,589,0,999,11,89,-1748,2147481900,2147463420,2147463669,2147463509,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,590,0,999,11,90,-1748,2147481900,2147463420,2147463669,2147463510,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,591,0,999,11,91,-1748,2147481900,2147463420,2147463669,2147463511,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,592,0,999,11,92,-1748,2147481900,2147463420,2147463669,2147463512,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,593,0,999,11,93,-1748,2147481900,2147463420,2147463669,2147463513,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,594,0,999,11,94,-1748,2147481900,2147463420,2147463669,2147463514,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,595,0,999,11,95,-1748,2147481900,2147463420,2147463669,2147463515,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,596,0,999,11,128,-1748,2147481900,2147463420,2147463669,2147463548,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,597,0,999,11,129,-1748,2147481900,2147463420,2147463669,2147463549,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,598,0,999,11,130,-1748,2147481900,2147463420,2147463669,2147463550,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,599,0,999,11,131,-1748,2147481900,2147463420,2147463669,2147463551,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,600,0,999,11,132,-1748,2147481900,2147463420,2147463669,2147463552,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,601,0,999,11,133,-1748,2147481900,2147463420,2147463669,2147463553,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,602,0,999,11,134,-1748,2147481900,2147463420,2147463669,2147463554,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,603,0,999,11,135,-1748,2147481900,2147463420,2147463669,2147463555,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,604,0,999,11,136,-1748,2147481900,2147463420,2147463669,2147463556,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,605,0,999,11,137,-1748,2147481900,2147463420,2147463669,2147463557,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,606,0,999,11,138,-1748,2147481900,2147463420,2147463669,2147463558,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,607,0,999,11,139,-1748,2147481900,2147463420,2147463669,2147463559,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,608,0,999,11,140,-1748,2147481900,2147463420,2147463669,2147463560,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,609,0,999,11,141,-1748,2147481900,2147463420,2147463669,2147463561,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,610,0,999,11,142,-1748,2147481900,2147463420,2147463669,2147463562,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,611,0,999,11,143,-1748,2147481900,2147463420,2147463669,2147463563,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,612,0,999,11,144,-1748,2147481900,2147463420,2147463669,2147463564,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,613,0,999,11,145,-1748,2147481900,2147463420,2147463669,2147463565,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,614,0,999,11,146,-1748,2147481900,2147463420,2147463669,2147463566,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,615,0,999,11,147,-1748,2147481900,2147463420,2147463669,2147463567,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,616,0,999,11,148,-1748,2147481900,2147463420,2147463669,2147463568,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,617,0,999,11,149,-1748,2147481900,2147463420,2147463669,2147463569,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,618,0,999,11,150,-1748,2147481900,2147463420,2147463669,2147463570,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,619,0,999,11,151,-1748,2147481900,2147463420,2147463669,2147463571,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,620,0,999,11,152,-1748,2147481900,2147463420,2147463669,2147463572,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,621,0,999,11,153,-1748,2147481900,2147463420,2147463669,2147463573,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,622,0,999,11,154,-1748,2147481900,2147463420,2147463669,2147463574,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,623,0,999,11,155,-1748,2147481900,2147463420,2147463669,2147463575,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,624,0,999,11,156,-1748,2147481900,2147463420,2147463669,2147463576,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,625,0,999,11,157,-1748,2147481900,2147463420,2147463669,2147463577,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,626,0,999,11,158,-1748,2147481900,2147463420,2147463669,2147463578,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,627,0,999,11,159,-1748,2147481900,2147463420,2147463669,2147463579,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,628,0,999,11,0,-1748,2147481900,2147463420,2147463669,2147463420,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,629,0,999,11,1,-1748,2147481900,2147463420,2147463669,2147463421,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,630,0,999,11,2,-1748,2147481900,2147463420,2147463669,2147463422,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,631,0,999,11,3,-1748,2147481900,2147463420,2147463669,2147463423,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,632,0,999,11,4,-1748,2147481900,2147463420,2147463669,2147463424,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,633,0,999,11,5,-1748,2147481900,2147463420,2147463669,2147463425,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,634,0,999,11,6,-1748,2147481900,2147463420,2147463669,2147463426,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,635,0,999,11,7,-1748,2147481900,2147463420,2147463669,2147463427,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,636,0,999,11,8,-1748,2147481900,2147463420,2147463669,2147463428,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,637,0,999,11,9,-1748,2147481900,2147463420,2147463669,2147463429,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,638,0,999,11,10,-1748,2147481900,2147463420,2147463669,2147463430,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,639,0,999,11,11,-1748,2147481900,2147463420,2147463669,2147463431,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,640,0,999,11,12,-1748,2147481900,2147463420,2147463669,2147463432,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,641,0,999,11,13,-1748,2147481900,2147463420,2147463669,2147463433,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,642,0,999,11,14,-1748,2147481900,2147463420,2147463669,2147463434,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,643,0,999,11,15,-1748,2147481900,2147463420,2147463669,2147463435,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,644,0,999,11,16,-1748,2147481900,2147463420,2147463669,2147463436,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,645,0,999,11,17,-1748,2147481900,2147463420,2147463669,2147463437,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,646,0,999,11,18,-1748,2147481900,2147463420,2147463669,2147463438,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,647,0,999,11,19,-1748,2147481900,2147463420,2147463669,2147463439,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,648,0,999,11,20,-1748,2147481900,2147463420,2147463669,2147463440,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,649,0,999,11,21,-1748,2147481900,2147463420,2147463669,2147463441,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,650,0,999,11,22,-1748,2147481900,2147463420,2147463669,2147463442,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,651,0,999,11,23,-1748,2147481900,2147463420,2147463669,2147463443,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,652,0,999,11,24,-1748,2147481900,2147463420,2147463669,2147463444,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,653,0,999,11,25,-1748,2147481900,2147463420,2147463669,2147463445,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,654,0,999,11,26,-1748,2147481900,2147463420,2147463669,2147463446,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,655,0,999,11,27,-1748,2147481900,2147463420,2147463669,2147463447,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,656,0,999,11,28,-1748,2147481900,2147463420,2147463669,2147463448,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,657,0,999,11,29,-1748,2147481900,2147463420,2147463669,2147463449,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,658,0,999,11,30,-1748,2147481900,2147463420,2147463669,2147463450,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,659,0,999,11,31,-1748,2147481900,2147463420,2147463669,2147463451,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,660,0,999,11,160,-1748,2147481900,2147463420,2147463669,2147463580,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,661,0,999,11,161,-1748,2147481900,2147463420,2147463669,2147463581,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,662,0,999,11,162,-1748,2147481900,2147463420,2147463669,2147463582,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,663,0,999,11,163,-1748,2147481900,2147463420,2147463669,2147463583,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,664,0,999,11,164,-1748,2147481900,2147463420,2147463669,2147463584,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,665,0,999,11,165,-1748,2147481900,2147463420,2147463669,2147463585,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,666,0,999,11,166,-1748,2147481900,2147463420,2147463669,2147463586,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,667,0,999,11,167,-1748,2147481900,2147463420,2147463669,2147463587,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,668,0,999,11,168,-1748,2147481900,2147463420,2147463669,2147463588,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,669,0,999,11,169,-1748,2147481900,2147463420,2147463669,2147463589,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,670,0,999,11,170,-1748,2147481900,2147463420,2147463669,2147463590,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,671,0,999,11,171,-1748,2147481900,2147463420,2147463669,2147463591,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,672,0,999,11,172,-1748,2147481900,2147463420,2147463669,2147463592,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,673,0,999,11,173,-1748,2147481900,2147463420,2147463669,2147463593,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,674,0,999,11,174,-1748,2147481900,2147463420,2147463669,2147463594,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,675,0,999,11,175,-1748,2147481900,2147463420,2147463669,2147463595,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,676,0,999,11,176,-1748,2147481900,2147463420,2147463669,2147463596,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,677,0,999,11,177,-1748,2147481900,2147463420,2147463669,2147463597,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,678,0,999,11,178,-1748,2147481900,2147463420,2147463669,2147463598,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,679,0,999,11,179,-1748,2147481900,2147463420,2147463669,2147463599,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,680,0,999,11,180,-1748,2147481900,2147463420,2147463669,2147463600,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,681,0,999,11,181,-1748,2147481900,2147463420,2147463669,2147463601,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,682,0,999,11,182,-1748,2147481900,2147463420,2147463669,2147463602,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,683,0,999,11,183,-1748,2147481900,2147463420,2147463669,2147463603,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,684,0,999,11,184,-1748,2147481900,2147463420,2147463669,2147463604,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,685,0,999,11,185,-1748,2147481900,2147463420,2147463669,2147463605,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,686,0,999,11,186,-1748,2147481900,2147463420,2147463669,2147463606,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,687,0,999,11,187,-1748,2147481900,2147463420,2147463669,2147463607,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,688,0,999,11,188,-1748,2147481900,2147463420,2147463669,2147463608,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,689,0,999,11,189,-1748,2147481900,2147463420,2147463669,2147463609,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,690,0,999,11,190,-1748,2147481900,2147463420,2147463669,2147463610,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,691,0,999,11,191,-1748,2147481900,2147463420,2147463669,2147463611,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,692,0,999,11,192,-1748,2147481900,2147463420,2147463669,2147463612,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,693,0,999,11,193,-1748,2147481900,2147463420,2147463669,2147463613,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,694,0,999,11,194,-1748,2147481900,2147463420,2147463669,2147463614,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,695,0,999,11,195,-1748,2147481900,2147463420,2147463669,2147463615,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,696,0,999,11,196,-1748,2147481900,2147463420,2147463669,2147463616,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,697,0,999,11,197,-1748,2147481900,2147463420,2147463669,2147463617,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,698,0,999,11,198,-1748,2147481900,2147463420,2147463669,2147463618,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,699,0,999,11,199,-1748,2147481900,2147463420,2147463669,2147463619,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,700,0,999,11,200,-1748,2147481900,2147463420,2147463669,2147463620,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,701,0,999,11,201,-1748,2147481900,2147463420,2147463669,2147463621,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,702,0,999,11,202,-1748,2147481900,2147463420,2147463669,2147463622,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,703,0,999,11,203,-1748,2147481900,2147463420,2147463669,2147463623,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,704,0,999,11,204,-1748,2147481900,2147463420,2147463669,2147463624,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,705,0,999,11,205,-1748,2147481900,2147463420,2147463669,2147463625,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,706,0,999,11,206,-1748,2147481900,2147463420,2147463669,2147463626,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,707,0,999,11,207,-1748,2147481900,2147463420,2147463669,2147463627,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,708,0,999,11,208,-1748,2147481900,2147463420,2147463669,2147463628,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,709,0,999,11,209,-1748,2147481900,2147463420,2147463669,2147463629,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,710,0,999,11,210,-1748,2147481900,2147463420,2147463669,2147463630,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,711,0,999,11,211,-1748,2147481900,2147463420,2147463669,2147463631,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,712,0,999,11,212,-1748,2147481900,2147463420,2147463669,2147463632,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,713,0,999,11,213,-1748,2147481900,2147463420,2147463669,2147463633,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,714,0,999,11,214,-1748,2147481900,2147463420,2147463669,2147463634,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,715,0,999,11,215,-1748,2147481900,2147463420,2147463669,2147463635,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,716,0,999,11,216,-1748,2147481900,2147463420,2147463669,2147463636,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,717,0,999,11,217,-1748,2147481900,2147463420,2147463669,2147463637,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,718,0,999,11,218,-1748,2147481900,2147463420,2147463669,2147463638,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,719,0,999,11,219,-1748,2147481900,2147463420,2147463669,2147463639,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,720,0,999,11,220,-1748,2147481900,2147463420,2147463669,2147463640,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,721,0,999,11,221,-1748,2147481900,2147463420,2147463669,2147463641,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,722,0,999,11,222,-1748,2147481900,2147463420,2147463669,2147463642,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,723,0,999,11,223,-1748,2147481900,2147463420,2147463669,2147463643,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,724,0,999,11,224,-1748,2147481900,2147463420,2147463669,2147463644,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,725,0,999,11,225,-1748,2147481900,2147463420,2147463669,2147463645,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,726,0,999,11,226,-1748,2147481900,2147463420,2147463669,2147463646,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,727,0,999,11,227,-1748,2147481900,2147463420,2147463669,2147463647,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,728,0,999,11,228,-1748,2147481900,2147463420,2147463669,2147463648,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,729,0,999,11,229,-1748,2147481900,2147463420,2147463669,2147463649,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,730,0,999,11,230,-1748,2147481900,2147463420,2147463669,2147463650,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,731,0,999,11,231,-1748,2147481900,2147463420,2147463669,2147463651,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,732,0,999,11,232,-1748,2147481900,2147463420,2147463669,2147463652,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,733,0,999,11,233,-1748,2147481900,2147463420,2147463669,2147463653,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,734,0,999,11,234,-1748,2147481900,2147463420,2147463669,2147463654,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,735,0,999,11,235,-1748,2147481900,2147463420,2147463669,2147463655,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,736,0,999,11,236,-1748,2147481900,2147463420,2147463669,2147463656,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,737,0,999,11,237,-1748,2147481900,2147463420,2147463669,2147463657,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,738,0,999,11,238,-1748,2147481900,2147463420,2147463669,2147463658,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,739,0,999,11,239,-1748,2147481900,2147463420,2147463669,2147463659,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,740,0,999,11,240,-1748,2147481900,2147463420,2147463669,2147463660,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,741,0,999,11,241,-1748,2147481900,2147463420,2147463669,2147463661,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,742,0,999,11,242,-1748,2147481900,2147463420,2147463669,2147463662,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,743,0,999,11,243,-1748,2147481900,2147463420,2147463669,2147463663,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,744,0,999,11,244,-1748,2147481900,2147463420,2147463669,2147463664,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,745,0,999,11,245,-1748,2147481900,2147463420,2147463669,2147463665,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,746,0,999,11,246,-1748,2147481900,2147463420,2147463669,2147463666,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,747,0,999,11,247,-1748,2147481900,2147463420,2147463669,2147463667,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,748,0,999,11,248,-1748,2147481900,2147463420,2147463669,2147463668,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,749,0,999,11,249,-1748,2147481900,2147463420,2147463669,2147463669,0,-2147453421,0,0,0,-1,0,,,,
injected,detail,750,0,999,202,128,-1748,2147481900,-354096,-353847,-353968,354096,249,0,0,0,-1,0,,,,
injected,detail,751,0,999,202,129,-1748,2147481900,-354096,-353847,-353967,354096,249,0,0,0,-1,0,,,,
injected,detail,752,0,999,202,130,-1748,2147481900,-354096,-353847,-353966,354096,249,0,0,0,-1,0,,,,
injected,detail,753,0,999,202,131,-1748,2147481900,-354096,-353847,-353965,354096,249,0,0,0,-1,0,,,,
injected,detail,754,0,999,202,132,-1748,2147481900,-354096,-353847,-353964,354096,249,0,0,0,-1,0,,,,
injected,detail,755,0,999,202,133,-1748,2147481900,-354096,-353847,-353963,354096,249,0,0,0,-1,0,,,,
injected,detail,756,0,999,202,134,-1748,2147481900,-354096,-353847,-353962,354096,249,0,0,0,-1,0,,,,
injected,detail,757,0,999,202,135,-1748,2147481900,-354096,-353847,-353961,354096,249,0,0,0,-1,0,,,,
injected,detail,758,0,999,202,136,-1748,2147481900,-354096,-353847,-353960,354096,249,0,0,0,-1,0,,,,
injected,detail,759,0,999,202,137,-1748,2147481900,-354096,-353847,-353959,354096,249,0,0,0,-1,0,,,,
injected,detail,760,0,999,202,138,-1748,2147481900,-354096,-353847,-353958,354096,249,0,0,0,-1,0,,,,
injected,detail,761,0,999,202,139,-1748,2147481900,-354096,-353847,-353957,354096,249,0,0,0,-1,0,,,,
injected,detail,762,0,999,202,140,-1748,2147481900,-354096,-353847,-353956,354096,249,0,0,0,-1,0,,,,
injected,detail,763,0,999,202,141,-1748,2147481900,-354096,-353847,-353955,354096,249,0,0,0,-1,0,,,,
injected,detail,764,0,999,202,142,-1748,2147481900,-354096,-353847,-353954,354096,249,0,0,0,-1,0,,,,
injected,detail,765,0,999,202,143,-1748,2147481900,-354096,-353847,-353953,354096,249,0,0,0,-1,0,,,,
injected,detail,766,0,999,202,144,-1748,2147481900,-354096,-353847,-353952,354096,249,0,0,0,-1,0,,,,
injected,detail,767,0,999,202,145,-1748,2147481900,-354096,-353847,-353951,354096,249,0,0,0,-1,0,,,,
injected,detail,768,0,999,202,146,-1748,2147481900,-354096,-353847,-353950,354096,249,0,0,0,-1,0,,,,
injected,detail,769,0,999,202,147,-1748,2147481900,-354096,-353847,-353949,354096,249,0,0,0,-1,0,,,,
injected,detail,770,0,999,202,148,-1748,2147481900,-354096,-353847,-353948,354096,249,0,0,0,-1,0,,,,
