site_id,opcode,site_class,type_kind,bitwidth,operand_index
886,call,pointer,pointer,64,0
887,call,operand,int,32,1
888,call,operand,int,64,2
889,call,operand,int,64,3
890,call,operand,int,64,4
891,call,operand,int,64,5
892,call,operand,int,64,6
893,call,operand,int,64,7
894,call,operand,int,64,8
895,call,operand,int,64,9
896,call,pointer,pointer,64,10
897,call,int,int,32,-1
898,call,operand,int,32,0
899,call,operand,int,32,1
900,call,pointer,pointer,64,2
901,call,int,int,32,-1
902,call,operand,int,32,0
903,call,operand,int,32,1
904,call,pointer,pointer,64,2
905,call,int,int,32,-1
906,call,operand,int,32,0
907,call,pointer,pointer,64,1
908,addrspacecast,pointer,pointer,64,-1
909,addrspacecast,pointer,pointer,64,0
910,icmp,int,int,1,-1
911,icmp,operand,int,32,0
912,icmp,operand,int,32,1
913,br,operand,int,1,0
914,getelementptr,pointer,pointer,64,-1
915,getelementptr,pointer,pointer,64,0
916,getelementptr,operand,int,64,1
917,load,int,int,64,-1
918,load,pointer,pointer,64,0
919,getelementptr,pointer,pointer,64,-1
920,getelementptr,pointer,pointer,64,0
921,getelementptr,operand,int,64,1
922,load,pointer,pointer,64,-1
923,load,pointer,pointer,64,0
924,load,int,int,64,-1
925,load,pointer,pointer,64,0
926,and,int,int,64,-1
927,and,operand,int,64,0
928,and,operand,int,64,1
929,getelementptr,pointer,pointer,64,-1
930,getelementptr,pointer,pointer,64,0
931,getelementptr,operand,int,64,1
932,load,int,int,64,-1
933,load,pointer,pointer,64,0
934,cmpxchg,pointer,pointer,64,0
935,cmpxchg,operand,int,64,1
936,cmpxchg,operand,int,64,2
937,extractvalue,int,int,1,-1
938,extractvalue,int,int,64,-1
939,br,operand,int,1,0
940,phi,int,int,64,-1
941,phi,operand,int,64,0
942,phi,operand,int,64,1
943,call,operand,int,32,0
944,call,pointer,pointer,64,1
945,load,pointer,pointer,64,-1
946,load,pointer,pointer,64,0
947,load,int,int,64,-1
948,load,pointer,pointer,64,0
949,and,int,int,64,-1
950,and,operand,int,64,0
951,and,operand,int,64,1
952,getelementptr,pointer,pointer,64,-1
953,getelementptr,pointer,pointer,64,0
954,getelementptr,operand,int,64,1
955,load,int,int,64,-1
956,load,pointer,pointer,64,0
957,cmpxchg,pointer,pointer,64,0
958,cmpxchg,operand,int,64,1
959,cmpxchg,operand,int,64,2
960,extractvalue,int,int,1,-1
961,extractvalue,int,int,64,-1
962,br,operand,int,1,0
963,phi,int,int,64,-1
964,phi,operand,int,64,0
965,phi,operand,int,64,1
966,phi,operand,int,64,2
967,trunc,int,int,32,-1
968,trunc,operand,int,64,0
969,lshr,int,int,64,-1
970,lshr,operand,int,64,0
971,lshr,operand,int,64,1
972,trunc,int,int,32,-1
973,trunc,operand,int,64,0
974,call,int,int,32,-1
975,call,operand,int,32,0
976,call,pointer,pointer,64,1
977,call,int,int,32,-1
978,call,operand,int,32,0
979,call,pointer,pointer,64,1
980,zext,int,int,64,-1
981,zext,operand,int,32,0
982,shl,int,int,64,-1
983,shl,operand,int,64,0
984,shl,operand,int,64,1
985,zext,int,int,64,-1
986,zext,operand,int,32,0
987,or,int,int,64,-1
988,or,operand,int,64,0
989,or,operand,int,64,1
990,load,pointer,pointer,64,-1
991,load,pointer,pointer,64,0
992,getelementptr,pointer,pointer,64,-1
993,getelementptr,pointer,pointer,64,0
994,getelementptr,operand,int,64,1
995,load,int,int,64,-1
996,load,pointer,pointer,64,0
997,and,int,int,64,-1
998,and,operand,int,64,0
999,and,operand,int,64,1
1000,getelementptr,pointer,pointer,64,-1
1001,getelementptr,pointer,pointer,64,0
1002,getelementptr,operand,int,64,1
1003,getelementptr,pointer,pointer,64,-1
1004,getelementptr,pointer,pointer,64,0
1005,getelementptr,operand,int,64,1
1006,load,pointer,pointer,64,-1
1007,load,pointer,pointer,64,0
1008,getelementptr,pointer,pointer,64,-1
1009,getelementptr,pointer,pointer,64,0
1010,getelementptr,operand,int,64,1
1011,call,int,int,64,-1
1012,call,operand,int,1,0
1013,call,pointer,pointer,64,1
1014,br,operand,int,1,0
1015,getelementptr,pointer,pointer,64,-1
1016,getelementptr,pointer,pointer,64,0
1017,getelementptr,operand,int,64,1
1018,getelementptr,pointer,pointer,64,-1
1019,getelementptr,pointer,pointer,64,0
1020,getelementptr,operand,int,64,1
1021,getelementptr,pointer,pointer,64,-1
1022,getelementptr,pointer,pointer,64,0
1023,getelementptr,operand,int,64,1
1024,store,operand,int,32,0
1025,store,pointer,pointer,64,1
1026,store,operand,int,64,0
1027,store,pointer,pointer,64,1
1028,store,operand,int,32,0
1029,store,pointer,pointer,64,1
1030,zext,int,int,64,-1
1031,zext,operand,int,32,0
1032,getelementptr,pointer,pointer,64,-1
1033,getelementptr,pointer,pointer,64,0
1034,getelementptr,operand,int,64,1
1035,getelementptr,operand,int,64,2
1036,store,operand,int,64,0
1037,store,pointer,pointer,64,1
1038,getelementptr,pointer,pointer,64,-1
1039,getelementptr,pointer,pointer,64,0
1040,getelementptr,operand,int,64,1
1041,store,operand,int,64,0
1042,store,pointer,pointer,64,1
1043,getelementptr,pointer,pointer,64,-1
1044,getelementptr,pointer,pointer,64,0
1045,getelementptr,operand,int,64,1
1046,store,operand,int,64,0
1047,store,pointer,pointer,64,1
1048,getelementptr,pointer,pointer,64,-1
1049,getelementptr,pointer,pointer,64,0
1050,getelementptr,operand,int,64,1
1051,store,operand,int,64,0
1052,store,pointer,pointer,64,1
1053,getelementptr,pointer,pointer,64,-1
1054,getelementptr,pointer,pointer,64,0
1055,getelementptr,operand,int,64,1
1056,store,operand,int,64,0
1057,store,pointer,pointer,64,1
1058,getelementptr,pointer,pointer,64,-1
1059,getelementptr,pointer,pointer,64,0
1060,getelementptr,operand,int,64,1
1061,store,operand,int,64,0
1062,store,pointer,pointer,64,1
1063,getelementptr,pointer,pointer,64,-1
1064,getelementptr,pointer,pointer,64,0
1065,getelementptr,operand,int,64,1
1066,store,operand,int,64,0
1067,store,pointer,pointer,64,1
1068,getelementptr,pointer,pointer,64,-1
1069,getelementptr,pointer,pointer,64,0
1070,getelementptr,operand,int,64,1
1071,store,operand,int,64,0
1072,store,pointer,pointer,64,1
1073,br,operand,int,1,0
1074,getelementptr,pointer,pointer,64,-1
1075,getelementptr,pointer,pointer,64,0
1076,getelementptr,operand,int,64,1
1077,load,int,int,64,-1
1078,load,pointer,pointer,64,0
1079,load,int,int,64,-1
1080,load,pointer,pointer,64,0
1081,and,int,int,64,-1
1082,and,operand,int,64,0
1083,and,operand,int,64,1
1084,getelementptr,pointer,pointer,64,-1
1085,getelementptr,pointer,pointer,64,0
1086,getelementptr,operand,int,64,1
1087,store,operand,int,64,0
1088,store,pointer,pointer,64,1
1089,cmpxchg,pointer,pointer,64,0
1090,cmpxchg,operand,int,64,1
1091,cmpxchg,operand,int,64,2
1092,extractvalue,int,int,1,-1
1093,br,operand,int,1,0
1094,extractvalue,int,int,64,-1
1095,call,operand,int,32,0
1096,call,pointer,pointer,64,1
1097,store,operand,int,64,0
1098,store,pointer,pointer,64,1
1099,cmpxchg,pointer,pointer,64,0
1100,cmpxchg,operand,int,64,1
1101,cmpxchg,operand,int,64,2
1102,extractvalue,int,int,1,-1
1103,br,operand,int,1,0
1104,getelementptr,pointer,pointer,64,-1
1105,getelementptr,pointer,pointer,64,0
1106,getelementptr,operand,int,64,1
1107,load,int,int,64,-1
1108,load,pointer,pointer,64,0
1109,call,operand,int,64,0
1110,call,operand,int,64,1
1111,call,operand,int,32,2
1112,call,pointer,pointer,64,3
1113,getelementptr,pointer,pointer,64,-1
1114,getelementptr,pointer,pointer,64,0
1115,getelementptr,operand,int,64,1
1116,br,operand,int,1,0
1117,load,int,int,32,-1
1118,load,pointer,pointer,64,0
1119,and,int,int,32,-1
1120,and,operand,int,32,0
1121,and,operand,int,32,1
1122,phi,int,int,32,-1
1123,phi,operand,int,32,0
1124,phi,operand,int,32,1
1125,call,int,int,32,-1
1126,call,operand,int,32,0
1127,call,pointer,pointer,64,1
1128,icmp,int,int,1,-1
1129,icmp,operand,int,32,0
1130,icmp,operand,int,32,1
1131,br,operand,int,1,0
1132,call,operand,int,32,0
1133,call,pointer,pointer,64,1
1134,load,int,int,64,-1
1135,load,pointer,pointer,64,0
1136,load,int,int,64,-1
1137,load,pointer,pointer,64,0
1138,br,operand,int,1,0
1139,load,int,int,64,-1
1140,load,pointer,pointer,64,0
1141,add,int,int,64,-1
1142,add,operand,int,64,0
1143,add,operand,int,64,1
1144,add,int,int,64,-1
1145,add,operand,int,64,0
1146,add,operand,int,64,1
1147,icmp,int,int,1,-1
1148,icmp,operand,int,64,0
1149,icmp,operand,int,64,1
1150,select,int,int,64,-1
1151,select,operand,int,1,0
1152,select,operand,int,64,1
1153,select,operand,int,64,2
1154,getelementptr,pointer,pointer,64,-1
1155,getelementptr,pointer,pointer,64,0
1156,getelementptr,operand,int,64,1
1157,load,int,int,64,-1
1158,load,pointer,pointer,64,0
1159,load,pointer,pointer,64,-1
1160,load,pointer,pointer,64,0
1161,and,int,int,64,-1
1162,and,operand,int,64,0
1163,and,operand,int,64,1
1164,getelementptr,pointer,pointer,64,-1
1165,getelementptr,pointer,pointer,64,0
1166,getelementptr,operand,int,64,1
1167,store,operand,int,64,0
1168,store,pointer,pointer,64,1
1169,cmpxchg,pointer,pointer,64,0
1170,cmpxchg,operand,int,64,1
1171,cmpxchg,operand,int,64,2
1172,extractvalue,int,int,1,-1
1173,br,operand,int,1,0
1174,extractvalue,int,int,64,-1
1175,call,operand,int,32,0
1176,call,pointer,pointer,64,1
1177,store,operand,int,64,0
1178,store,pointer,pointer,64,1
1179,cmpxchg,pointer,pointer,64,0
1180,cmpxchg,operand,int,64,1
1181,cmpxchg,operand,int,64,2
1182,extractvalue,int,int,1,-1
1183,br,operand,int,1,0
1184,insertelement,operand,int,64,1
1185,insertelement,operand,int,64,2
1186,insertelement,operand,int,64,1
1187,insertelement,operand,int,64,2
1188,inttoptr,pointer,pointer,64,-1
1189,inttoptr,operand,int,64,0
1190,getelementptr,pointer,pointer,64,-1
1191,getelementptr,pointer,pointer,64,0
1192,getelementptr,operand,int,64,1
1193,switch,operand,int,32,0
1194,switch,operand,int,32,2
1195,switch,operand,int,32,4
1196,switch,operand,int,32,6
1197,switch,operand,int,32,8
1198,switch,operand,int,32,10
1199,atomicrmw,int,int,64,-1
1200,atomicrmw,pointer,pointer,64,0
1201,atomicrmw,operand,int,64,1
1202,atomicrmw,int,int,64,-1
1203,atomicrmw,pointer,pointer,64,0
1204,atomicrmw,operand,int,64,1
1205,atomicrmw,int,int,64,-1
1206,atomicrmw,pointer,pointer,64,0
1207,atomicrmw,operand,int,64,1
1208,atomicrmw,int,int,64,-1
1209,atomicrmw,pointer,pointer,64,0
1210,atomicrmw,operand,int,64,1
1211,atomicrmw,int,int,64,-1
1212,atomicrmw,pointer,pointer,64,0
1213,atomicrmw,operand,int,64,1
1214,getelementptr,pointer,pointer,64,-1
1215,getelementptr,pointer,pointer,64,0
1216,getelementptr,operand,int,64,1
1217,load,int,int,64,-1
1218,load,pointer,pointer,64,0
1219,icmp,int,int,1,-1
1220,icmp,operand,int,64,0
1221,icmp,operand,int,64,1
1222,br,operand,int,1,0
1223,inttoptr,pointer,pointer,64,-1
1224,inttoptr,operand,int,64,0
1225,getelementptr,pointer,pointer,64,-1
1226,getelementptr,pointer,pointer,64,0
1227,getelementptr,operand,int,64,1
1228,load,int,int,32,-1
1229,load,pointer,pointer,64,0
1230,zext,int,int,64,-1
1231,zext,operand,int,32,0
1232,store,operand,int,64,0
1233,store,pointer,pointer,64,1
1234,load,int,int,32,-1
1235,load,pointer,pointer,64,0
1236,icmp,int,int,1,-1
1237,icmp,operand,int,32,0
1238,icmp,operand,int,32,1
1239,icmp,int,int,1,-1
1240,icmp,operand,int,32,0
1241,icmp,operand,int,32,1
1242,icmp,int,int,1,-1
1243,icmp,operand,int,32,0
1244,icmp,operand,int,32,1
1245,select,int,int,32,-1
1246,select,operand,int,1,0
1247,select,operand,int,32,1
1248,select,operand,int,32,2
1249,select,int,int,32,-1
1250,select,operand,int,1,0
1251,select,operand,int,32,1
1252,select,operand,int,32,2
1253,select,int,int,32,-1
1254,select,operand,int,1,0
1255,select,operand,int,32,1
1256,select,operand,int,32,2
1257,and,int,int,32,-1
1258,and,operand,int,32,0
1259,and,operand,int,32,1
1260,call,int,int,32,-1
1261,call,operand,int,32,0
1262,call,pointer,pointer,64,1
1263,call,operand,int,32,0
1264,call,operand,int,32,1
1265,call,pointer,pointer,64,2
1266,icmp,int,int,1,-1
1267,icmp,operand,int,32,0
1268,icmp,operand,int,32,1
1269,or,int,int,64,-1
1270,or,operand,int,64,0
1271,or,operand,int,64,1
1272,select,int,int,64,-1
1273,select,operand,int,1,0
1274,select,operand,int,64,1
1275,select,operand,int,64,2
1276,and,int,int,64,-1
1277,and,operand,int,64,0
1278,and,operand,int,64,1
1279,zext,int,int,64,-1
1280,zext,operand,int,32,0
1281,shl,int,int,64,-1
1282,shl,operand,int,64,0
1283,shl,operand,int,64,1
1284,or,int,int,64,-1
1285,or,operand,int,64,0
1286,or,operand,int,64,1
1287,call,operand,int,32,0
1288,call,operand,int,64,1
1289,call,operand,int,64,2
1290,call,operand,int,64,3
1291,call,operand,int,64,4
1292,call,operand,int,64,5
1293,call,operand,int,64,6
1294,call,operand,int,64,7
1295,call,operand,int,64,8
1296,call,pointer,pointer,64,9
1297,extractelement,int,int,64,-1
1298,extractelement,operand,int,64,1
1299,ret,operand,int,64,0
1300,icmp,int,int,1,-1
1301,icmp,operand,int,32,0
1302,icmp,operand,int,32,1
1303,or,int,int,64,-1
1304,or,operand,int,64,0
1305,or,operand,int,64,1
1306,select,int,int,64,-1
1307,select,operand,int,1,0
1308,select,operand,int,64,1
1309,select,operand,int,64,2
1310,icmp,int,int,1,-1
1311,icmp,pointer,pointer,64,0
1312,icmp,pointer,pointer,64,1
1313,br,operand,int,1,0
1314,and,int,int,64,-1
1315,and,operand,int,64,0
1316,and,operand,int,64,1
1317,or,int,int,64,-1
1318,or,operand,int,64,0
1319,or,operand,int,64,1
1320,call,operand,int,32,0
1321,call,operand,int,64,1
1322,call,operand,int,64,2
1323,call,operand,int,64,3
1324,call,operand,int,64,4
1325,call,operand,int,64,5
1326,call,operand,int,64,6
1327,call,operand,int,64,7
1328,call,operand,int,64,8
1329,call,pointer,pointer,64,9
1330,and,int,int,64,-1
1331,and,operand,int,64,0
1332,and,operand,int,64,1
1333,and,int,int,64,-1
1334,and,operand,int,64,0
1335,and,operand,int,64,1
1336,insertelement,operand,int,64,1
1337,insertelement,operand,int,64,2
1338,phi,int,int,64,-1
1339,phi,operand,int,64,0
1340,phi,operand,int,64,1
1341,phi,pointer,pointer,64,-1
1342,phi,pointer,pointer,64,0
1343,phi,pointer,pointer,64,1
1344,icmp,int,int,1,-1
1345,icmp,operand,int,64,0
1346,icmp,operand,int,64,1
1347,extractelement,int,int,64,-1
1348,extractelement,operand,int,64,1
1349,or,int,int,64,-1
1350,or,operand,int,64,0
1351,or,operand,int,64,1
1352,insertelement,operand,int,64,1
1353,insertelement,operand,int,64,2
1354,select,operand,int,1,0
1355,call,int,int,64,-1
1356,call,operand,int,64,0
1357,call,operand,int,64,1
1358,call,pointer,pointer,64,2
1359,trunc,int,int,32,-1
1360,trunc,operand,int,64,0
1361,extractelement,int,int,64,-1
1362,extractelement,operand,int,64,1
1363,icmp,int,int,1,-1
1364,icmp,operand,int,64,0
1365,icmp,operand,int,64,1
1366,br,operand,int,1,0
1367,icmp,int,int,1,-1
1368,icmp,operand,int,64,0
1369,icmp,operand,int,64,1
1370,br,operand,int,1,0
1371,load,int,int,8,-1
1372,load,pointer,pointer,64,0
1373,zext,int,int,64,-1
1374,zext,operand,int,8,0
1375,getelementptr,pointer,pointer,64,-1
1376,getelementptr,pointer,pointer,64,0
1377,getelementptr,operand,int,64,1
1378,load,int,int,8,-1
1379,load,pointer,pointer,64,0
1380,zext,int,int,64,-1
1381,zext,operand,int,8,0
1382,shl,int,int,64,-1
1383,shl,operand,int,64,0
1384,shl,operand,int,64,1
1385,or,int,int,64,-1
1386,or,operand,int,64,0
1387,or,operand,int,64,1
1388,getelementptr,pointer,pointer,64,-1
1389,getelementptr,pointer,pointer,64,0
1390,getelementptr,operand,int,64,1
1391,load,int,int,8,-1
1392,load,pointer,pointer,64,0
1393,zext,int,int,64,-1
1394,zext,operand,int,8,0
1395,shl,int,int,64,-1
1396,shl,operand,int,64,0
1397,shl,operand,int,64,1
1398,or,int,int,64,-1
1399,or,operand,int,64,0
1400,or,operand,int,64,1
1401,getelementptr,pointer,pointer,64,-1
1402,getelementptr,pointer,pointer,64,0
1403,getelementptr,operand,int,64,1
1404,load,int,int,8,-1
1405,load,pointer,pointer,64,0
1406,zext,int,int,64,-1
1407,zext,operand,int,8,0
1408,shl,int,int,64,-1
1409,shl,operand,int,64,0
1410,shl,operand,int,64,1
1411,or,int,int,64,-1
1412,or,operand,int,64,0
1413,or,operand,int,64,1
1414,getelementptr,pointer,pointer,64,-1
1415,getelementptr,pointer,pointer,64,0
1416,getelementptr,operand,int,64,1
1417,load,int,int,8,-1
1418,load,pointer,pointer,64,0
1419,zext,int,int,64,-1
1420,zext,operand,int,8,0
1421,shl,int,int,64,-1
1422,shl,operand,int,64,0
1423,shl,operand,int,64,1
1424,or,int,int,64,-1
1425,or,operand,int,64,0
1426,or,operand,int,64,1
1427,getelementptr,pointer,pointer,64,-1
1428,getelementptr,pointer,pointer,64,0
1429,getelementptr,operand,int,64,1
1430,load,int,int,8,-1
1431,load,pointer,pointer,64,0
1432,zext,int,int,64,-1
1433,zext,operand,int,8,0
1434,shl,int,int,64,-1
1435,shl,operand,int,64,0
1436,shl,operand,int,64,1
1437,or,int,int,64,-1
1438,or,operand,int,64,0
1439,or,operand,int,64,1
1440,getelementptr,pointer,pointer,64,-1
1441,getelementptr,pointer,pointer,64,0
1442,getelementptr,operand,int,64,1
1443,load,int,int,8,-1
1444,load,pointer,pointer,64,0
1445,zext,int,int,64,-1
1446,zext,operand,int,8,0
1447,shl,int,int,64,-1
1448,shl,operand,int,64,0
1449,shl,operand,int,64,1
1450,or,int,int,64,-1
1451,or,operand,int,64,0
1452,or,operand,int,64,1
1453,getelementptr,pointer,pointer,64,-1
1454,getelementptr,pointer,pointer,64,0
1455,getelementptr,operand,int,64,1
1456,load,int,int,8,-1
1457,load,pointer,pointer,64,0
1458,zext,int,int,64,-1
1459,zext,operand,int,8,0
1460,shl,int,int,64,-1
1461,shl,operand,int,64,0
1462,shl,operand,int,64,1
1463,or,int,int,64,-1
1464,or,operand,int,64,0
1465,or,operand,int,64,1
1466,add,int,int,32,-1
1467,add,operand,int,32,0
1468,add,operand,int,32,1
1469,getelementptr,pointer,pointer,64,-1
1470,getelementptr,pointer,pointer,64,0
1471,getelementptr,operand,int,64,1
1472,phi,int,int,32,-1
1473,phi,operand,int,32,0
1474,phi,operand,int,32,1
1475,phi,int,int,64,-1
1476,phi,operand,int,64,0
1477,phi,operand,int,64,1
1478,zext,int,int,64,-1
1479,zext,operand,int,32,0
1480,getelementptr,pointer,pointer,64,-1
1481,getelementptr,pointer,pointer,64,0
1482,getelementptr,operand,int,64,1
1483,load,int,int,8,-1
1484,load,pointer,pointer,64,0
1485,zext,int,int,64,-1
1486,zext,operand,int,8,0
1487,shl,int,int,32,-1
1488,shl,operand,int,32,0
1489,shl,operand,int,32,1
1490,zext,int,int,64,-1
1491,zext,operand,int,32,0
1492,shl,int,int,64,-1
1493,shl,operand,int,64,0
1494,shl,operand,int,64,1
1495,or,int,int,64,-1
1496,or,operand,int,64,0
1497,or,operand,int,64,1
1498,add,int,int,32,-1
1499,add,operand,int,32,0
1500,add,operand,int,32,1
1501,icmp,int,int,1,-1
1502,icmp,operand,int,32,0
1503,icmp,operand,int,32,1
1504,br,operand,int,1,0
1505,phi,pointer,pointer,64,-1
1506,phi,pointer,pointer,64,0
1507,phi,pointer,pointer,64,1
1508,phi,pointer,pointer,64,2
1509,phi,int,int,32,-1
1510,phi,operand,int,32,0
1511,phi,operand,int,32,1
1512,phi,operand,int,32,2
1513,phi,int,int,64,-1
1514,phi,operand,int,64,0
1515,phi,operand,int,64,1
1516,phi,operand,int,64,2
1517,icmp,int,int,1,-1
1518,icmp,operand,int,32,0
1519,icmp,operand,int,32,1
1520,br,operand,int,1,0
1521,icmp,int,int,1,-1
1522,icmp,operand,int,32,0
1523,icmp,operand,int,32,1
1524,br,operand,int,1,0
1525,load,int,int,8,-1
1526,load,pointer,pointer,64,0
1527,zext,int,int,64,-1
1528,zext,operand,int,8,0
1529,getelementptr,pointer,pointer,64,-1
1530,getelementptr,pointer,pointer,64,0
1531,getelementptr,operand,int,64,1
1532,load,int,int,8,-1
1533,load,pointer,pointer,64,0
1534,zext,int,int,64,-1
1535,zext,operand,int,8,0
1536,shl,int,int,64,-1
1537,shl,operand,int,64,0
1538,shl,operand,int,64,1
1539,or,int,int,64,-1
1540,or,operand,int,64,0
1541,or,operand,int,64,1
1542,getelementptr,pointer,pointer,64,-1
1543,getelementptr,pointer,pointer,64,0
1544,getelementptr,operand,int,64,1
1545,load,int,int,8,-1
1546,load,pointer,pointer,64,0
1547,zext,int,int,64,-1
1548,zext,operand,int,8,0
1549,shl,int,int,64,-1
1550,shl,operand,int,64,0
1551,shl,operand,int,64,1
1552,or,int,int,64,-1
1553,or,operand,int,64,0
1554,or,operand,int,64,1
1555,getelementptr,pointer,pointer,64,-1
1556,getelementptr,pointer,pointer,64,0
1557,getelementptr,operand,int,64,1
1558,load,int,int,8,-1
1559,load,pointer,pointer,64,0
1560,zext,int,int,64,-1
1561,zext,operand,int,8,0
1562,shl,int,int,64,-1
1563,shl,operand,int,64,0
1564,shl,operand,int,64,1
1565,or,int,int,64,-1
1566,or,operand,int,64,0
1567,or,operand,int,64,1
1568,getelementptr,pointer,pointer,64,-1
1569,getelementptr,pointer,pointer,64,0
1570,getelementptr,operand,int,64,1
1571,load,int,int,8,-1
1572,load,pointer,pointer,64,0
1573,zext,int,int,64,-1
1574,zext,operand,int,8,0
1575,shl,int,int,64,-1
1576,shl,operand,int,64,0
1577,shl,operand,int,64,1
1578,or,int,int,64,-1
1579,or,operand,int,64,0
1580,or,operand,int,64,1
1581,getelementptr,pointer,pointer,64,-1
1582,getelementptr,pointer,pointer,64,0
1583,getelementptr,operand,int,64,1
1584,load,int,int,8,-1
1585,load,pointer,pointer,64,0
1586,zext,int,int,64,-1
1587,zext,operand,int,8,0
1588,shl,int,int,64,-1
1589,shl,operand,int,64,0
1590,shl,operand,int,64,1
1591,or,int,int,64,-1
1592,or,operand,int,64,0
1593,or,operand,int,64,1
1594,getelementptr,pointer,pointer,64,-1
1595,getelementptr,pointer,pointer,64,0
1596,getelementptr,operand,int,64,1
1597,load,int,int,8,-1
1598,load,pointer,pointer,64,0
1599,zext,int,int,64,-1
1600,zext,operand,int,8,0
1601,shl,int,int,64,-1
1602,shl,operand,int,64,0
1603,shl,operand,int,64,1
1604,or,int,int,64,-1
1605,or,operand,int,64,0
1606,or,operand,int,64,1
1607,getelementptr,pointer,pointer,64,-1
1608,getelementptr,pointer,pointer,64,0
1609,getelementptr,operand,int,64,1
1610,load,int,int,8,-1
1611,load,pointer,pointer,64,0
1612,zext,int,int,64,-1
1613,zext,operand,int,8,0
1614,shl,int,int,64,-1
1615,shl,operand,int,64,0
1616,shl,operand,int,64,1
1617,or,int,int,64,-1
1618,or,operand,int,64,0
1619,or,operand,int,64,1
1620,add,int,int,32,-1
1621,add,operand,int,32,0
1622,add,operand,int,32,1
1623,getelementptr,pointer,pointer,64,-1
1624,getelementptr,pointer,pointer,64,0
1625,getelementptr,operand,int,64,1
1626,phi,int,int,32,-1
1627,phi,operand,int,32,0
1628,phi,operand,int,32,1
1629,phi,int,int,64,-1
1630,phi,operand,int,64,0
1631,phi,operand,int,64,1
1632,zext,int,int,64,-1
1633,zext,operand,int,32,0
1634,getelementptr,pointer,pointer,64,-1
1635,getelementptr,pointer,pointer,64,0
1636,getelementptr,operand,int,64,1
1637,load,int,int,8,-1
1638,load,pointer,pointer,64,0
1639,zext,int,int,64,-1
1640,zext,operand,int,8,0
1641,shl,int,int,32,-1
1642,shl,operand,int,32,0
1643,shl,operand,int,32,1
1644,zext,int,int,64,-1
1645,zext,operand,int,32,0
1646,shl,int,int,64,-1
1647,shl,operand,int,64,0
1648,shl,operand,int,64,1
1649,or,int,int,64,-1
1650,or,operand,int,64,0
1651,or,operand,int,64,1
1652,add,int,int,32,-1
1653,add,operand,int,32,0
1654,add,operand,int,32,1
1655,icmp,int,int,1,-1
1656,icmp,operand,int,32,0
1657,icmp,operand,int,32,1
1658,br,operand,int,1,0
1659,phi,pointer,pointer,64,-1
1660,phi,pointer,pointer,64,0
1661,phi,pointer,pointer,64,1
1662,phi,pointer,pointer,64,2
1663,phi,int,int,32,-1
1664,phi,operand,int,32,0
1665,phi,operand,int,32,1
1666,phi,operand,int,32,2
1667,phi,int,int,64,-1
1668,phi,operand,int,64,0
1669,phi,operand,int,64,1
1670,phi,operand,int,64,2
1671,icmp,int,int,1,-1
1672,icmp,operand,int,32,0
1673,icmp,operand,int,32,1
1674,br,operand,int,1,0
1675,icmp,int,int,1,-1
1676,icmp,operand,int,32,0
1677,icmp,operand,int,32,1
1678,br,operand,int,1,0
1679,load,int,int,8,-1
1680,load,pointer,pointer,64,0
1681,zext,int,int,64,-1
1682,zext,operand,int,8,0
1683,getelementptr,pointer,pointer,64,-1
1684,getelementptr,pointer,pointer,64,0
1685,getelementptr,operand,int,64,1
1686,load,int,int,8,-1
1687,load,pointer,pointer,64,0
1688,zext,int,int,64,-1
1689,zext,operand,int,8,0
1690,shl,int,int,64,-1
1691,shl,operand,int,64,0
1692,shl,operand,int,64,1
1693,or,int,int,64,-1
1694,or,operand,int,64,0
1695,or,operand,int,64,1
1696,getelementptr,pointer,pointer,64,-1
1697,getelementptr,pointer,pointer,64,0
1698,getelementptr,operand,int,64,1
1699,load,int,int,8,-1
1700,load,pointer,pointer,64,0
1701,zext,int,int,64,-1
1702,zext,operand,int,8,0
1703,shl,int,int,64,-1
1704,shl,operand,int,64,0
1705,shl,operand,int,64,1
1706,or,int,int,64,-1
1707,or,operand,int,64,0
1708,or,operand,int,64,1
1709,getelementptr,pointer,pointer,64,-1
1710,getelementptr,pointer,pointer,64,0
1711,getelementptr,operand,int,64,1
1712,load,int,int,8,-1
1713,load,pointer,pointer,64,0
1714,zext,int,int,64,-1
1715,zext,operand,int,8,0
1716,shl,int,int,64,-1
1717,shl,operand,int,64,0
1718,shl,operand,int,64,1
1719,or,int,int,64,-1
1720,or,operand,int,64,0
1721,or,operand,int,64,1
1722,getelementptr,pointer,pointer,64,-1
1723,getelementptr,pointer,pointer,64,0
1724,getelementptr,operand,int,64,1
1725,load,int,int,8,-1
1726,load,pointer,pointer,64,0
1727,zext,int,int,64,-1
1728,zext,operand,int,8,0
1729,shl,int,int,64,-1
1730,shl,operand,int,64,0
1731,shl,operand,int,64,1
1732,or,int,int,64,-1
1733,or,operand,int,64,0
1734,or,operand,int,64,1
1735,getelementptr,pointer,pointer,64,-1
1736,getelementptr,pointer,pointer,64,0
1737,getelementptr,operand,int,64,1
1738,load,int,int,8,-1
1739,load,pointer,pointer,64,0
1740,zext,int,int,64,-1
1741,zext,operand,int,8,0
1742,shl,int,int,64,-1
1743,shl,operand,int,64,0
1744,shl,operand,int,64,1
1745,or,int,int,64,-1
1746,or,operand,int,64,0
1747,or,operand,int,64,1
1748,getelementptr,pointer,pointer,64,-1
1749,getelementptr,pointer,pointer,64,0
1750,getelementptr,operand,int,64,1
1751,load,int,int,8,-1
